date, symbol, under, expiration, strike, put/call, bid, ask, price, volume, open interest, implied vol, delta, gamma, rho, theta, vega, nonstd
2015-01-05,SPY7  150102C00202500,SPY,2015-01-02,202.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00203000,SPY,2015-01-02,203,C,0,0,4.81,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00204000,SPY,2015-01-02,204,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00205000,SPY,2015-01-02,205,C,0,0,4.99,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00206000,SPY,2015-01-02,206,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00207000,SPY,2015-01-02,207,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00207500,SPY,2015-01-02,207.5,C,0,0,1.62,0,21,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00208000,SPY,2015-01-02,208,C,0,5.53,1.1,0,6,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00209000,SPY,2015-01-02,209,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00210000,SPY,2015-01-02,210,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00211000,SPY,2015-01-02,211,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00212000,SPY,2015-01-02,212,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00212500,SPY,2015-01-02,212.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00213000,SPY,2015-01-02,213,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00214000,SPY,2015-01-02,214,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00215000,SPY,2015-01-02,215,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00217500,SPY,2015-01-02,217.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00220000,SPY,2015-01-02,220,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00222500,SPY,2015-01-02,222.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00225000,SPY,2015-01-02,225,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00227500,SPY,2015-01-02,227.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00230000,SPY,2015-01-02,230,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00232500,SPY,2015-01-02,232.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00235000,SPY,2015-01-02,235,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00237500,SPY,2015-01-02,237.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00240000,SPY,2015-01-02,240,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00242500,SPY,2015-01-02,242.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00245000,SPY,2015-01-02,245,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00247500,SPY,2015-01-02,247.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00250000,SPY,2015-01-02,250,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00252500,SPY,2015-01-02,252.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00255000,SPY,2015-01-02,255,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00257500,SPY,2015-01-02,257.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102C00260000,SPY,2015-01-02,260,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00187500,SPY,2015-01-02,187.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00190000,SPY,2015-01-02,190,P,0,0,4.84,0,2,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00191000,SPY,2015-01-02,191,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00192000,SPY,2015-01-02,192,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00192500,SPY,2015-01-02,192.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00193000,SPY,2015-01-02,193,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00193500,SPY,2015-01-02,193.5,P,0,0,2.45,0,10,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00194000,SPY,2015-01-02,194,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00194500,SPY,2015-01-02,194.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00195000,SPY,2015-01-02,195,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00195500,SPY,2015-01-02,195.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00196000,SPY,2015-01-02,196,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00196500,SPY,2015-01-02,196.5,P,0,0,3.07,0,20,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00197000,SPY,2015-01-02,197,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00197500,SPY,2015-01-02,197.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00198000,SPY,2015-01-02,198,P,0,0,0.72,0,3,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00198500,SPY,2015-01-02,198.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00199000,SPY,2015-01-02,199,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00199500,SPY,2015-01-02,199.5,P,0,0,3.08,0,10,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00200000,SPY,2015-01-02,200,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00200500,SPY,2015-01-02,200.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00201000,SPY,2015-01-02,201,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00202000,SPY,2015-01-02,202,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00202500,SPY,2015-01-02,202.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00203000,SPY,2015-01-02,203,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00204000,SPY,2015-01-02,204,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00205000,SPY,2015-01-02,205,P,0,0,0.05,0,2,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00206000,SPY,2015-01-02,206,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00207000,SPY,2015-01-02,207,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00207500,SPY,2015-01-02,207.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00208000,SPY,2015-01-02,208,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00209000,SPY,2015-01-02,209,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00210000,SPY,2015-01-02,210,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00211000,SPY,2015-01-02,211,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00212000,SPY,2015-01-02,212,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00212500,SPY,2015-01-02,212.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00213000,SPY,2015-01-02,213,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00214000,SPY,2015-01-02,214,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00215000,SPY,2015-01-02,215,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00217500,SPY,2015-01-02,217.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00220000,SPY,2015-01-02,220,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00222500,SPY,2015-01-02,222.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00225000,SPY,2015-01-02,225,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00227500,SPY,2015-01-02,227.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00230000,SPY,2015-01-02,230,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00232500,SPY,2015-01-02,232.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00235000,SPY,2015-01-02,235,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00237500,SPY,2015-01-02,237.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00240000,SPY,2015-01-02,240,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00242500,SPY,2015-01-02,242.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00245000,SPY,2015-01-02,245,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00247500,SPY,2015-01-02,247.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00250000,SPY,2015-01-02,250,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00252500,SPY,2015-01-02,252.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00255000,SPY,2015-01-02,255,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00257500,SPY,2015-01-02,257.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150102P00260000,SPY,2015-01-02,260,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00187500,SPY,2015-01-09,187.5,C,0,0,0,0,0,0.228815,0.998907,0.00075586,0.0205236,-0.0022132,0.00077125,104
2015-01-05,SPY7  150109C00190000,SPY,2015-01-09,190,C,0,0,0,0,0,0.19041,0.998706,0.00106044,0.0207931,-0.0021504,0.00090041,104
2015-01-05,SPY7  150109C00191000,SPY,2015-01-09,191,C,0,0,0,0,0,0.176019,0.998524,0.00129345,0.0208987,-0.0022411,0.00101525,104
2015-01-05,SPY7  150109C00192000,SPY,2015-01-09,192,C,0,0,0,0,0,0.160886,0.998362,0.00155598,0.0210047,-0.00225231,0.00111632,104
2015-01-05,SPY7  150109C00192500,SPY,2015-01-09,192.5,C,0,0,0,0,0,0.153057,0.998294,0.0016979,0.021058,-0.00222446,0.00115886,104
2015-01-05,SPY7  150109C00193000,SPY,2015-01-09,193,C,0,0,0,0,0,0.145306,0.998209,0.00186951,0.0211109,-0.00220754,0.00121137,104
2015-01-05,SPY7  150109C00194000,SPY,2015-01-09,194,C,0,0,0,0,0,0.129917,0.997987,0.00232516,0.0212156,-0.00219488,0.00134705,104
2015-01-05,SPY7  150109C00194500,SPY,2015-01-09,194.5,C,0,0,0,0,0,0.122526,0.997801,0.00267098,0.0212663,-0.00224243,0.00145936,104
2015-01-05,SPY7  150109C00195000,SPY,2015-01-09,195,C,0,0,0,0,0,0.115728,0.997466,0.00321452,0.0213137,-0.00240708,0.00165889,104
2015-01-05,SPY7  150109C00195500,SPY,2015-01-09,195.5,C,0,0,0,0,0,0.109893,0.996817,0.00415874,0.021354,-0.00280682,0.00203797,104
2015-01-05,SPY7  150109C00196000,SPY,2015-01-09,196,C,0,0,0,0,0,0.105555,0.995457,0.00595587,0.0213787,-0.00370632,0.00280343,104
2015-01-05,SPY7  150109C00196500,SPY,2015-01-09,196.5,C,3.38,8.13,0,0,0,0.269609,0.827173,0.0449185,0.017655,-0.182006,0.0540038,104
2015-01-05,SPY7  150109C00197000,SPY,2015-01-09,197,C,0,0,0,0,0,0.101015,0.987594,0.0150712,0.0213138,-0.00857972,0.0067889,104
2015-01-05,SPY7  150109C00197500,SPY,2015-01-09,197.5,C,0,0,3.65,0,0,0.100072,0.978483,0.0243753,0.0211663,-0.0136142,0.0108775,104
2015-01-05,SPY7  150109C00198000,SPY,2015-01-09,198,C,0,0,6.68,0,0,0.0994884,0.963468,0.0380942,0.0208877,-0.0210249,0.0169004,104
2015-01-05,SPY7  150109C00198500,SPY,2015-01-09,198.5,C,0,0,0,0,0,0.099189,0.940017,0.0568599,0.0204215,-0.0311898,0.0251498,104
2015-01-05,SPY7  150109C00199000,SPY,2015-01-09,199,C,0,0,0,0,0,0.0989823,0.905804,0.0803568,0.0197158,-0.043892,0.0354687,104
2015-01-05,SPY7  150109C00199500,SPY,2015-01-09,199.5,C,0.75,5.73,0,0,0,0.230412,0.681129,0.0733888,0.0147022,-0.217183,0.0754049,104
2015-01-05,SPY7  150109C00200000,SPY,2015-01-09,200,C,0.36,5.35,3.7,0,6,0.328438,0.604978,0.0555175,0.0129684,-0.333825,0.0813109,104
2015-01-05,SPY7  150109C00200500,SPY,2015-01-09,200.5,C,0.01,5,4,0,1,0.399452,0.565915,0.0466477,0.0120719,-0.414896,0.0830922,104
2015-01-05,SPY7  150109C00201000,SPY,2015-01-09,201,C,0,0,0,0,0,0.0987044,0.637292,0.17995,0.0139524,-0.0977291,0.0792054,104
2015-01-05,SPY7  150109C00202000,SPY,2015-01-09,202,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00202500,SPY,2015-01-09,202.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00203000,SPY,2015-01-09,203,C,0,4.99,0,0,0,0.365999,0.441988,0.0510709,0.0094973,-0.381339,0.0833524,104
2015-01-05,SPY7  150109C00204000,SPY,2015-01-09,204,C,0,2.6,1.85,0,0,0.335931,0.381321,0.0537306,0.00822685,-0.337986,0.0804889,104
2015-01-05,SPY7  150109C00205000,SPY,2015-01-09,205,C,0,4.99,0,0,0,0.461439,0.378377,0.0390238,0.00809109,-0.463164,0.0802988,104
2015-01-05,SPY7  150109C00206000,SPY,2015-01-09,206,C,0,4.99,2.7,0,2,0.531148,0.363247,0.0334575,0.00773416,-0.526139,0.0792453,104
2015-01-05,SPY7  150109C00207000,SPY,2015-01-09,207,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00207500,SPY,2015-01-09,207.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00208000,SPY,2015-01-09,208,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00209000,SPY,2015-01-09,209,C,0,4.99,0,0,0,0.626067,0.305664,0.0265204,0.00648368,-0.579425,0.0740399,104
2015-01-05,SPY7  150109C00210000,SPY,2015-01-09,210,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00211000,SPY,2015-01-09,211,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00212000,SPY,2015-01-09,212,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00212500,SPY,2015-01-09,212.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00213000,SPY,2015-01-09,213,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00214000,SPY,2015-01-09,214,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00215000,SPY,2015-01-09,215,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00217500,SPY,2015-01-09,217.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00220000,SPY,2015-01-09,220,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00222500,SPY,2015-01-09,222.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00225000,SPY,2015-01-09,225,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00227500,SPY,2015-01-09,227.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00230000,SPY,2015-01-09,230,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00232500,SPY,2015-01-09,232.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00235000,SPY,2015-01-09,235,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00237500,SPY,2015-01-09,237.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00240000,SPY,2015-01-09,240,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00242500,SPY,2015-01-09,242.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00245000,SPY,2015-01-09,245,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00247500,SPY,2015-01-09,247.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00250000,SPY,2015-01-09,250,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00252500,SPY,2015-01-09,252.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00255000,SPY,2015-01-09,255,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00257500,SPY,2015-01-09,257.5,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109C00260000,SPY,2015-01-09,260,C,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00187500,SPY,2015-01-09,187.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00190000,SPY,2015-01-09,190,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00191000,SPY,2015-01-09,191,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00192000,SPY,2015-01-09,192,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00192500,SPY,2015-01-09,192.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00193000,SPY,2015-01-09,193,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00194000,SPY,2015-01-09,194,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00194500,SPY,2015-01-09,194.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00195000,SPY,2015-01-09,195,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00195500,SPY,2015-01-09,195.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00196000,SPY,2015-01-09,196,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00196500,SPY,2015-01-09,196.5,P,0,4.99,0.01,0,1,0.111577,-0.0122091,0.0134562,-0.00027099,-0.00933796,0.00669516,104
2015-01-05,SPY7  150109P00197000,SPY,2015-01-09,197,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00197500,SPY,2015-01-09,197.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00198000,SPY,2015-01-09,198,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00198500,SPY,2015-01-09,198.5,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00199000,SPY,2015-01-09,199,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00199500,SPY,2015-01-09,199.5,P,0,4.99,4.25,0,2,0.63105,-0.420526,0.0293414,-0.00976202,-0.6513,0.0825675,104
2015-01-05,SPY7  150109P00200000,SPY,2015-01-09,200,P,0,4.99,0,0,0,0.391465,-0.409259,0.0470059,-0.00932062,-0.401523,0.082056,104
2015-01-05,SPY7  150109P00200500,SPY,2015-01-09,200.5,P,0,4.99,0,0,0,0.365123,-0.42943,0.0509298,-0.00976654,-0.378462,0.0829232,104
2015-01-05,SPY7  150109P00201000,SPY,2015-01-09,201,P,0,0,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY7  150109P00202000,SPY,2015-01-09,202,P,0,0,0,0,0,0.0984691,-0.551477,0.190258,-0.0122983,-0.102825,0.0835424,104
2015-01-05,SPY7  150109P00202500,SPY,2015-01-09,202.5,P,0,0,0,0,0,0.0984442,-0.644054,0.179254,-0.0143778,-0.0968282,0.078691,104
2015-01-05,SPY7  150109P00203000,SPY,2015-01-09,203,P,0,4.99,1.14,0,2,0.0984076,-0.728686,0.159498,-0.0162865,-0.0860908,0.069992,104
2015-01-05,SPY7  150109P00204000,SPY,2015-01-09,204,P,0.27,5.25,0,0,0,0.15558,-0.752361,0.096237,-0.0169344,-0.129838,0.0667668,104
2015-01-05,SPY7  150109P00205000,SPY,2015-01-09,205,P,1.15,5.9,3.14,0,3,0.0979804,-0.941486,0.0564524,-0.0211779,-0.0302015,0.0246653,104
2015-01-05,SPY7  150109P00206000,SPY,2015-01-09,206,P,1.95,6.7,3.99,0,1,0.0970981,-0.980322,0.0232909,-0.022142,-0.0122325,0.0100847,104
2015-01-05,SPY7  150109P00207000,SPY,2015-01-09,207,P,0,0,0,0,0,0.0933632,-0.995839,0.00622464,-0.0225932,-0.00301705,0.00259152,104
2015-01-05,SPY7  150109P00207500,SPY,2015-01-09,207.5,P,0,0,0,0,0,0.0844943,-0.999287,0.00138201,-0.022724,-0.00054268,0.00052072,104
